student_id,subject,quiz_score,quiz_accuracy,total_attempts,study_time_hours,average_time_per_question,completion_rate,previous_score,current_score,practice_questions,difficulty_level,time_management_score,consistency_score,timestamp
STU00011,Algorithms,58.0,52.0,8,2.8,108.0,90.9,47.9,58.0,20,Easy,44.9,48.6,2025-10-14 08:00:00
STU00011,Database,43.6,46.0,9,3.0,115.1,96.1,58.0,43.6,11,Medium,48.2,52.5,2025-10-18 06:00:00
STU00011,Web Development,49.1,48.3,10,2.5,116.0,100.0,43.6,49.1,13,Medium,43.7,49.0,2025-10-22 03:00:00
STU00011,Python,42.5,46.6,11,3.9,107.8,95.3,49.1,42.5,20,Easy,52.6,49.5,2025-10-26 08:00:00
STU00011,Data Structures,48.8,51.9,12,1.9,102.5,92.2,42.5,48.8,15,Medium,47.2,53.6,2025-10-30 05:00:00
STU00011,Algorithms,49.1,54.2,13,2.9,114.4,96.3,48.8,49.1,25,Easy,49.7,47.1,2025-11-03 01:00:00
STU00011,Database,51.4,48.3,14,3.3,109.5,92.5,49.1,51.4,9,Medium,44.5,51.7,2025-11-07 02:00:00
STU00011,Web Development,53.4,55.6,15,3.5,105.4,93.0,51.4,53.4,21,Medium,49.1,52.4,2025-11-11 04:00:00
STU00011,Python,43.9,45.5,16,3.0,118.7,100.0,53.4,43.9,17,Medium,47.2,53.6,2025-11-15 02:00:00
STU00011,Data Structures,61.1,60.5,17,2.2,105.2,89.8,43.9,61.1,12,Easy,48.0,56.8,2025-11-19 04:00:00
STU00011,Algorithms,48.1,47.8,18,2.2,104.8,97.3,61.1,48.1,10,Medium,42.6,54.4,2025-11-23 06:00:00
STU00011,Database,39.7,42.7,19,3.6,124.3,100.0,48.1,39.7,19,Medium,52.2,44.8,2025-11-27 07:00:00
STU00011,Web Development,61.6,59.3,20,3.6,106.8,99.5,39.7,61.6,23,Easy,50.0,42.3,2025-12-01 01:00:00
STU00012,Python,92.6,93.5,1,2.9,59.2,97.9,71.9,92.6,13,Easy,99.3,82.0,2025-09-09 04:00:00
STU00012,Data Structures,94.2,93.0,2,2.2,45.5,92.3,92.6,94.2,22,Medium,100.0,80.6,2025-09-13 02:00:00
STU00012,Algorithms,91.6,90.8,3,3.0,50.8,93.2,94.2,91.6,18,Hard,91.7,82.7,2025-09-17 07:00:00
STU00012,Database,100.0,100.0,4,2.4,50.0,94.9,91.6,100.0,13,Medium,88.0,82.6,2025-09-21 03:00:00
STU00012,Web Development,89.0,88.3,5,4.2,52.6,96.6,100.0,89.0,20,Hard,91.4,83.6,2025-09-25 03:00:00
STU00012,Python,98.6,94.5,6,3.8,47.3,100.0,89.0,98.6,8,Easy,97.3,75.5,2025-09-29 05:00:00
STU00012,Data Structures,100.0,99.8,7,3.6,52.4,88.1,98.6,100.0,15,Easy,92.0,80.3,2025-10-03 08:00:00
STU00012,Algorithms,98.7,99.0,8,2.9,48.4,98.6,100.0,98.7,21,Medium,89.9,84.8,2025-10-07 08:00:00
STU00012,Database,88.1,88.0,9,2.7,51.5,95.3,98.7,88.1,20,Hard,88.3,80.0,2025-10-11 07:00:00
STU00012,Web Development,94.3,97.2,10,2.4,52.0,95.8,88.1,94.3,14,Medium,96.2,79.9,2025-10-15 06:00:00
STU00012,Python,95.8,99.7,11,2.2,46.2,88.9,94.3,95.8,15,Easy,95.5,80.8,2025-10-19 07:00:00
STU00012,Data Structures,100.0,100.0,12,3.6,49.5,95.6,95.8,100.0,12,Easy,93.2,78.0,2025-10-23 06:00:00
STU00012,Algorithms,98.2,100.0,13,2.3,49.3,91.9,100.0,98.2,11,Medium,94.1,79.3,2025-10-27 07:00:00
STU00012,Database,93.0,96.8,14,2.2,44.7,96.1,98.2,93.0,23,Easy,95.5,78.4,2025-10-31 03:00:00
STU00012,Web Development,97.4,99.6,15,2.6,48.1,94.9,93.0,97.4,8,Easy,94.1,84.8,2025-11-04 07:00:00
STU00012,Python,83.8,84.0,16,4.0,47.6,89.3,97.4,83.8,15,Hard,92.1,84.0,2025-11-08 06:00:00
STU00012,Data Structures,98.4,95.9,17,4.3,54.4,100.0,83.8,98.4,9,Easy,95.4,79.8,2025-11-12 08:00:00
STU00012,Algorithms,98.4,97.2,18,3.1,43.8,97.4,98.4,98.4,17,Hard,93.7,77.3,2025-11-16 06:00:00
STU00012,Database,95.8,97.8,19,4.3,48.3,92.0,98.4,95.8,8,Medium,94.7,79.9,2025-11-20 06:00:00
STU00012,Web Development,100.0,100.0,20,3.9,40.0,99.6,95.8,100.0,17,Medium,97.8,83.2,2025-11-24 04:00:00
STU00013,Python,83.5,79.4,1,1.7,78.4,93.2,58.6,83.5,12,Easy,60.9,70.5,2025-09-19 06:00:00
STU00013,Data Structures,65.1,67.4,2,2.6,85.4,100.0,83.5,65.1,12,Hard,61.6,62.2,2025-09-23 03:00:00
STU00013,Algorithms,92.0,90.6,3,2.4,84.6,90.6,65.1,92.0,22,Easy,60.4,69.4,2025-09-27 03:00:00
STU00013,Database,72.5,76.4,4,2.0,85.8,93.2,92.0,72.5,15,Medium,64.5,66.6,2025-10-01 01:00:00
STU00013,Web Development,88.8,88.8,5,2.5,74.0,97.0,72.5,88.8,15,Medium,62.1,68.5,2025-10-05 03:00:00
STU00013,Python,74.0,76.1,6,2.0,76.2,98.6,88.8,74.0,10,Easy,57.9,65.9,2025-10-09 02:00:00
STU00013,Data Structures,81.2,83.1,7,1.8,92.9,90.8,74.0,81.2,18,Easy,67.5,74.1,2025-10-13 01:00:00
STU00013,Algorithms,92.7,95.4,8,1.6,81.1,92.7,81.2,92.7,14,Easy,63.3,65.7,2025-10-17 08:00:00
STU00013,Database,66.8,68.3,9,2.2,76.9,97.7,92.7,66.8,9,Hard,63.9,69.5,2025-10-21 07:00:00
STU00013,Web Development,90.5,91.2,10,3.5,86.6,83.4,66.8,90.5,19,Easy,53.7,68.3,2025-10-25 06:00:00
STU00013,Python,64.9,63.7,11,2.3,84.6,100.0,90.5,64.9,16,Hard,72.1,71.9,2025-10-29 06:00:00
STU00013,Data Structures,81.8,82.0,12,3.1,79.6,100.0,64.9,81.8,9,Medium,61.5,57.7,2025-11-02 07:00:00
STU00013,Algorithms,97.1,98.6,13,3.0,84.0,89.2,81.8,97.1,8,Easy,59.5,63.9,2025-11-06 03:00:00
STU00013,Database,88.2,88.7,14,2.7,79.9,99.3,97.1,88.2,10,Medium,65.7,69.3,2025-11-10 01:00:00
STU00013,Web Development,90.6,91.6,15,1.8,80.0,86.2,88.2,90.6,18,Medium,62.7,68.2,2025-11-14 03:00:00
STU00013,Python,78.5,84.4,16,2.4,85.6,93.6,90.6,78.5,11,Medium,58.8,70.4,2025-11-18 03:00:00
STU00013,Data Structures,73.7,76.4,17,2.3,79.1,90.0,78.5,73.7,19,Medium,61.5,72.7,2025-11-22 03:00:00
STU00013,Algorithms,100.0,98.4,18,1.5,77.5,90.0,73.7,100.0,9,Easy,62.0,70.6,2025-11-26 04:00:00
STU00013,Database,77.7,77.6,19,1.7,79.0,97.9,100.0,77.7,10,Medium,63.2,62.1,2025-11-30 06:00:00
STU00013,Web Development,93.5,92.4,20,2.1,81.5,95.1,77.7,93.5,20,Medium,56.7,69.0,2025-12-04 03:00:00
STU00014,Python,56.0,54.6,1,2.4,95.9,93.5,31.9,56.0,10,Easy,33.9,49.5,2025-09-07 02:00:00
STU00014,Data Structures,63.9,66.8,2,2.6,88.0,90.5,56.0,63.9,21,Easy,43.0,53.6,2025-09-11 04:00:00
STU00014,Algorithms,34.5,36.8,3,2.9,90.0,92.2,63.9,34.5,11,Hard,47.0,53.6,2025-09-15 08:00:00
STU00014,Database,57.3,56.2,4,3.2,89.3,93.4,34.5,57.3,8,Easy,43.6,57.5,2025-09-19 02:00:00
STU00014,Web Development,43.4,46.7,5,3.7,91.8,100.0,57.3,43.4,20,Medium,45.3,59.7,2025-09-23 06:00:00
STU00014,Python,53.8,52.9,6,3.6,89.4,94.1,43.4,53.8,11,Easy,45.2,53.9,2025-09-27 07:00:00
STU00014,Data Structures,41.6,43.5,7,3.5,85.2,97.4,53.8,41.6,23,Hard,39.4,50.7,2025-10-01 05:00:00
STU00014,Algorithms,57.2,60.7,8,3.8,93.8,89.3,41.6,57.2,12,Easy,46.9,56.6,2025-10-05 03:00:00
STU00014,Database,49.8,47.9,9,1.6,100.1,97.9,57.2,49.8,14,Hard,47.6,51.9,2025-10-09 05:00:00
STU00014,Web Development,53.8,55.0,10,2.9,79.6,92.5,49.8,53.8,24,Easy,34.2,54.1,2025-10-13 07:00:00
STU00014,Python,51.0,52.6,11,3.9,94.1,96.1,53.8,51.0,11,Easy,43.8,44.2,2025-10-17 06:00:00
STU00014,Data Structures,45.2,48.4,12,2.7,94.3,98.6,51.0,45.2,20,Hard,50.2,54.0,2025-10-21 06:00:00
STU00014,Algorithms,52.4,52.0,13,2.4,86.2,100.0,45.2,52.4,17,Medium,41.1,56.6,2025-10-25 02:00:00
STU00014,Database,51.6,46.9,14,3.4,87.0,100.0,52.4,51.6,10,Hard,43.1,54.6,2025-10-29 07:00:00
STU00014,Web Development,52.9,57.0,15,2.8,92.3,97.9,51.6,52.9,24,Medium,36.3,56.0,2025-11-02 01:00:00
STU00014,Python,64.8,63.8,16,1.6,94.2,96.2,52.9,64.8,14,Easy,40.9,59.4,2025-11-06 07:00:00
STU00014,Data Structures,64.3,63.7,17,3.0,96.5,100.0,64.8,64.3,25,Medium,40.6,53.9,2025-11-10 05:00:00
STU00014,Algorithms,62.9,60.0,18,1.9,75.0,90.5,64.3,62.9,15,Medium,38.4,47.2,2025-11-14 05:00:00
STU00014,Database,61.6,67.5,19,3.2,86.3,95.3,62.9,61.6,13,Medium,41.6,51.7,2025-11-18 05:00:00
STU00014,Web Development,49.9,54.5,20,2.2,96.8,90.2,61.6,49.9,22,Medium,42.0,56.5,2025-11-22 07:00:00
STU00015,Python,68.2,63.5,1,3.7,83.7,97.2,42.2,68.2,15,Medium,77.6,77.2,2025-09-15 07:00:00
STU00015,Data Structures,59.6,63.9,2,4.0,84.1,99.2,68.2,59.6,20,Medium,71.3,76.2,2025-09-19 04:00:00
STU00015,Algorithms,58.1,62.0,3,2.7,89.5,93.6,59.6,58.1,17,Easy,76.1,75.1,2025-09-23 03:00:00
STU00015,Database,67.2,72.0,4,2.9,96.6,89.9,58.1,67.2,18,Easy,70.2,79.1,2025-09-27 04:00:00
STU00015,Web Development,61.6,64.2,5,2.2,81.0,100.0,67.2,61.6,23,Medium,77.1,83.3,2025-10-01 02:00:00
STU00015,Python,72.5,69.4,6,2.8,73.8,99.2,61.6,72.5,12,Medium,73.5,83.5,2025-10-05 07:00:00
STU00015,Data Structures,62.0,62.1,7,3.7,84.1,96.5,72.5,62.0,18,Hard,70.1,79.6,2025-10-09 01:00:00
STU00015,Algorithms,63.6,65.4,8,3.4,73.6,95.4,62.0,63.6,10,Easy,74.7,84.5,2025-10-13 07:00:00
STU00015,Database,70.9,70.3,9,2.0,81.6,95.5,63.6,70.9,18,Medium,72.0,76.5,2025-10-17 01:00:00
STU00015,Web Development,70.9,66.3,10,2.4,86.8,97.9,70.9,70.9,17,Medium,75.5,87.9,2025-10-21 05:00:00
STU00015,Python,54.2,54.7,11,2.6,81.6,93.0,70.9,54.2,23,Hard,70.1,83.4,2025-10-25 07:00:00
STU00015,Data Structures,75.0,75.2,12,1.6,80.2,94.9,54.2,75.0,9,Easy,67.7,85.5,2025-10-29 01:00:00
STU00015,Algorithms,70.1,66.5,13,1.6,88.4,97.9,75.0,70.1,11,Medium,67.4,80.1,2025-11-02 03:00:00
STU00015,Database,81.8,81.6,14,1.8,73.4,94.3,70.1,81.8,12,Easy,64.3,85.6,2025-11-06 02:00:00
STU00015,Web Development,69.1,69.0,15,3.4,89.0,85.6,81.8,69.1,19,Easy,70.8,78.2,2025-11-10 01:00:00
STU00015,Python,67.4,70.6,16,2.1,83.1,95.1,69.1,67.4,11,Medium,74.8,76.3,2025-11-14 03:00:00
STU00015,Data Structures,72.6,70.4,17,3.8,76.6,91.5,67.4,72.6,17,Hard,71.7,82.7,2025-11-18 03:00:00
STU00015,Algorithms,59.2,55.7,18,2.6,88.9,100.0,72.6,59.2,9,Hard,74.0,81.6,2025-11-22 03:00:00
STU00015,Database,83.7,84.4,19,3.3,75.9,97.6,59.2,83.7,11,Easy,63.5,87.4,2025-11-26 05:00:00
STU00015,Web Development,67.5,67.1,20,3.7,81.8,96.8,83.7,67.5,9,Medium,79.5,80.5,2025-11-30 02:00:00
STU00016,Python,69.2,68.8,1,3.1,91.8,95.6,57.2,69.2,24,Medium,59.2,71.3,2025-09-09 04:00:00
STU00016,Data Structures,62.7,59.6,2,3.3,86.9,98.3,69.2,62.7,15,Hard,52.8,77.2,2025-09-13 07:00:00
STU00016,Algorithms,70.9,73.5,3,1.5,85.8,93.1,62.7,70.9,23,Easy,63.4,70.1,2025-09-17 02:00:00
STU00016,Database,77.6,75.5,4,2.8,73.8,93.8,70.9,77.6,15,Medium,62.4,78.6,2025-09-21 08:00:00
STU00016,Web Development,89.0,81.3,5,3.4,85.1,95.5,77.6,89.0,9,Easy,58.6,76.5,2025-09-25 02:00:00
STU00016,Python,62.9,67.7,6,2.9,74.6,91.4,89.0,62.9,18,Medium,57.8,77.5,2025-09-29 04:00:00
STU00016,Data Structures,68.1,72.1,7,3.3,74.6,98.3,62.9,68.1,11,Medium,58.8,73.7,2025-10-03 06:00:00
STU00016,Algorithms,69.2,72.8,8,2.4,88.3,100.0,68.1,69.2,23,Easy,62.7,81.4,2025-10-07 07:00:00
STU00016,Database,94.7,88.3,9,2.5,68.0,96.9,69.2,94.7,18,Easy,61.9,79.1,2025-10-11 02:00:00
STU00016,Web Development,70.9,77.2,10,1.8,70.8,95.0,94.7,70.9,9,Medium,54.6,75.1,2025-10-15 08:00:00
STU00016,Python,70.0,72.5,11,1.9,78.4,93.3,70.9,70.0,18,Hard,54.7,76.4,2025-10-19 04:00:00
STU00016,Data Structures,85.0,85.6,12,1.8,68.6,98.2,70.0,85.0,24,Easy,56.7,82.5,2025-10-23 06:00:00
STU00016,Algorithms,66.8,68.3,13,3.1,74.9,98.6,85.0,66.8,12,Medium,64.4,75.9,2025-10-27 03:00:00
STU00016,Database,82.9,81.6,14,2.4,69.0,95.6,66.8,82.9,21,Medium,54.7,69.0,2025-10-31 05:00:00
STU00016,Web Development,78.3,78.2,15,2.5,79.2,95.4,82.9,78.3,16,Hard,58.6,74.2,2025-11-04 05:00:00
STU00016,Python,82.3,80.3,16,2.0,72.5,94.0,78.3,82.3,22,Medium,65.1,81.4,2025-11-08 04:00:00
STU00016,Data Structures,82.2,77.0,17,3.5,74.4,100.0,82.3,82.2,20,Medium,51.0,83.0,2025-11-12 06:00:00
STU00016,Algorithms,56.5,58.5,18,3.7,82.2,91.7,82.2,56.5,15,Hard,63.9,73.2,2025-11-16 06:00:00
STU00016,Database,75.1,78.2,19,3.9,75.1,97.4,56.5,75.1,10,Medium,59.6,78.8,2025-11-20 02:00:00
STU00016,Web Development,88.7,89.3,20,3.0,76.2,98.6,75.1,88.7,12,Easy,67.5,78.8,2025-11-24 01:00:00
STU00017,Python,57.3,55.7,1,3.7,106.5,91.9,34.6,57.3,17,Easy,57.1,53.2,2025-09-07 08:00:00
STU00017,Data Structures,39.3,39.3,2,3.2,96.7,97.9,57.3,39.3,15,Hard,61.7,45.1,2025-09-11 06:00:00
STU00017,Algorithms,66.2,64.7,3,3.3,115.9,95.7,39.3,66.2,19,Easy,51.0,46.2,2025-09-15 08:00:00
STU00017,Database,65.2,61.8,4,3.9,115.8,100.0,66.2,65.2,25,Easy,50.3,45.5,2025-09-19 04:00:00
STU00017,Web Development,62.7,65.1,5,1.8,99.2,93.5,65.2,62.7,21,Medium,50.1,39.1,2025-09-23 03:00:00
STU00017,Python,63.0,62.7,6,1.9,108.0,96.5,62.7,63.0,15,Easy,59.3,44.5,2025-09-27 08:00:00
STU00017,Data Structures,54.7,54.2,7,2.8,103.0,90.7,63.0,54.7,9,Medium,55.3,45.1,2025-10-01 02:00:00
STU00017,Algorithms,60.6,62.1,8,3.8,99.4,100.0,54.7,60.6,8,Easy,50.9,47.4,2025-10-05 03:00:00
STU00017,Database,57.5,59.5,9,3.1,103.4,100.0,60.6,57.5,19,Medium,56.4,46.5,2025-10-09 03:00:00
STU00017,Web Development,60.7,62.8,10,3.9,105.1,100.0,57.5,60.7,19,Easy,57.9,55.1,2025-10-13 03:00:00
STU00017,Python,61.1,62.8,11,2.0,111.5,87.6,60.7,61.1,25,Easy,50.9,47.8,2025-10-17 05:00:00
STU00017,Data Structures,54.7,51.0,12,3.9,102.1,99.7,61.1,54.7,15,Medium,60.3,49.9,2025-10-21 04:00:00
STU00017,Algorithms,61.5,63.2,13,3.0,101.8,93.5,54.7,61.5,18,Easy,58.1,46.0,2025-10-25 06:00:00
STU00017,Database,58.5,61.7,14,3.6,114.0,99.9,61.5,58.5,23,Easy,52.1,47.5,2025-10-29 05:00:00
STU00017,Web Development,61.5,62.5,15,2.2,113.5,87.5,58.5,61.5,14,Medium,55.1,54.9,2025-11-02 02:00:00
STU00017,Python,62.1,65.5,16,3.5,96.0,91.7,61.5,62.1,14,Medium,60.0,43.8,2025-11-06 08:00:00
STU00017,Data Structures,47.5,43.5,17,3.0,109.3,93.3,62.1,47.5,24,Medium,51.8,46.4,2025-11-10 01:00:00
STU00017,Algorithms,63.6,67.5,18,1.9,98.2,94.6,47.5,63.6,13,Medium,51.1,44.5,2025-11-14 03:00:00
STU00017,Database,60.2,58.6,19,2.7,111.1,96.5,63.6,60.2,9,Medium,53.4,42.4,2025-11-18 06:00:00
STU00017,Web Development,76.4,77.0,20,3.1,116.4,100.0,60.2,76.4,16,Easy,57.4,43.9,2025-11-22 03:00:00
STU00018,Python,61.7,61.7,1,1.9,82.1,97.7,53.6,61.7,14,Medium,57.9,82.2,2025-09-16 02:00:00
STU00018,Data Structures,79.0,77.7,2,3.2,66.4,95.7,61.7,79.0,21,Medium,57.7,80.4,2025-09-20 03:00:00
STU00018,Algorithms,69.8,70.9,3,1.9,80.5,92.7,79.0,69.8,20,Easy,52.4,77.3,2025-09-24 01:00:00
STU00018,Database,58.1,64.7,4,2.0,68.4,92.2,69.8,58.1,23,Hard,60.2,86.9,2025-09-28 03:00:00
STU00018,Web Development,83.9,79.9,5,2.2,72.5,91.4,58.1,83.9,22,Medium,55.3,79.4,2025-10-02 07:00:00
STU00018,Python,78.0,72.3,6,2.8,71.0,96.1,83.9,78.0,11,Easy,60.4,88.0,2025-10-06 01:00:00
STU00018,Data Structures,71.5,72.8,7,3.1,79.3,92.1,78.0,71.5,8,Hard,62.1,76.1,2025-10-10 07:00:00
STU00018,Algorithms,71.4,70.4,8,2.1,76.7,88.3,71.5,71.4,20,Medium,52.3,86.1,2025-10-14 02:00:00
STU00018,Database,63.5,70.1,9,1.7,67.2,92.1,71.4,63.5,16,Medium,58.9,86.1,2025-10-18 01:00:00
STU00018,Web Development,83.3,83.1,10,3.2,71.2,98.5,63.5,83.3,12,Medium,51.8,82.6,2025-10-22 05:00:00
STU00018,Python,59.2,57.4,11,3.2,72.9,90.9,83.3,59.2,25,Hard,52.7,80.7,2025-10-26 08:00:00
STU00018,Data Structures,87.2,83.3,12,3.3,78.2,90.4,59.2,87.2,15,Easy,50.7,82.3,2025-10-30 03:00:00
STU00018,Algorithms,69.5,74.8,13,3.0,71.3,93.8,87.2,69.5,20,Easy,57.0,80.2,2025-11-03 02:00:00
STU00018,Database,69.8,70.6,14,2.2,66.3,99.0,69.5,69.8,20,Medium,60.2,78.6,2025-11-07 05:00:00
STU00018,Web Development,86.4,88.3,15,3.1,67.7,96.0,69.8,86.4,24,Medium,56.3,81.3,2025-11-11 04:00:00
STU00018,Python,70.7,67.3,16,3.9,75.1,96.7,86.4,70.7,20,Medium,54.1,83.5,2025-11-15 04:00:00
STU00018,Data Structures,88.4,87.9,17,2.2,76.9,87.2,70.7,88.4,19,Medium,52.3,86.3,2025-11-19 04:00:00
STU00018,Algorithms,70.9,72.6,18,2.2,69.8,96.0,88.4,70.9,10,Medium,52.9,80.2,2025-11-23 02:00:00
STU00018,Database,78.9,82.8,19,2.9,63.8,85.2,70.9,78.9,23,Medium,57.4,73.6,2025-11-27 08:00:00
STU00018,Web Development,86.3,88.9,20,2.1,61.3,99.7,78.9,86.3,15,Medium,55.3,77.7,2025-12-01 06:00:00
STU00019,Python,75.3,68.1,1,3.2,79.1,92.5,53.2,75.3,14,Easy,60.5,79.9,2025-09-10 05:00:00
STU00019,Data Structures,75.8,71.6,2,1.9,83.7,100.0,75.3,75.8,23,Easy,55.1,72.5,2025-09-14 01:00:00
STU00019,Algorithms,76.5,70.6,3,3.7,68.6,93.6,75.8,76.5,13,Medium,69.1,76.0,2025-09-18 05:00:00
STU00019,Database,77.8,75.2,4,2.6,73.8,94.6,76.5,77.8,19,Easy,55.5,80.7,2025-09-22 03:00:00
STU00019,Web Development,66.6,66.9,5,1.5,70.1,91.5,77.8,66.6,11,Medium,57.8,81.8,2025-09-26 05:00:00
STU00019,Python,76.9,69.4,6,2.4,75.0,98.8,66.6,76.9,21,Easy,59.1,73.2,2025-09-30 07:00:00
STU00019,Data Structures,79.3,76.4,7,2.1,76.3,96.9,76.9,79.3,15,Easy,52.9,74.2,2025-10-04 04:00:00
STU00019,Algorithms,91.3,86.9,8,1.9,51.3,95.0,79.3,91.3,24,Easy,56.9,76.2,2025-10-08 08:00:00
STU00019,Database,68.7,70.0,9,3.2,81.7,97.7,91.3,68.7,23,Easy,61.2,75.4,2025-10-12 06:00:00
STU00019,Web Development,68.8,70.7,10,2.4,66.9,97.0,68.7,68.8,14,Easy,55.1,74.2,2025-10-16 03:00:00
STU00019,Python,60.2,57.0,11,3.4,69.4,95.5,68.8,60.2,17,Hard,50.5,79.2,2025-10-20 03:00:00
STU00019,Data Structures,69.9,68.0,12,2.5,72.0,94.1,60.2,69.9,18,Medium,60.7,80.4,2025-10-24 05:00:00
STU00019,Algorithms,75.9,72.1,13,3.5,79.7,92.5,69.9,75.9,24,Medium,64.3,76.0,2025-10-28 03:00:00
STU00019,Database,62.9,60.6,14,3.4,71.6,92.2,75.9,62.9,20,Hard,61.4,77.8,2025-11-01 08:00:00
STU00019,Web Development,69.9,66.8,15,1.7,71.5,97.3,62.9,69.9,20,Medium,59.2,79.7,2025-11-05 05:00:00
STU00019,Python,65.0,65.3,16,1.6,63.1,100.0,69.9,65.0,23,Medium,52.3,78.6,2025-11-09 05:00:00
STU00019,Data Structures,73.8,75.0,17,3.0,61.6,96.8,65.0,73.8,21,Medium,54.6,76.1,2025-11-13 05:00:00
STU00019,Algorithms,73.6,72.3,18,2.3,66.9,96.2,73.8,73.6,8,Hard,67.6,76.9,2025-11-17 03:00:00
STU00019,Database,86.6,86.2,19,3.9,68.9,95.1,73.6,86.6,21,Easy,61.9,71.8,2025-11-21 01:00:00
STU00019,Web Development,75.6,77.8,20,2.1,68.7,89.4,86.6,75.6,20,Medium,60.6,78.5,2025-11-25 04:00:00
STU00020,Python,82.3,78.2,1,2.0,77.0,95.2,62.7,82.3,25,Medium,71.0,78.3,2025-09-09 05:00:00
STU00020,Data Structures,79.6,81.8,2,1.9,69.4,95.1,82.3,79.6,17,Easy,61.5,72.2,2025-09-13 06:00:00
STU00020,Algorithms,73.9,68.8,3,3.9,84.3,97.4,79.6,73.9,10,Medium,58.0,76.1,2025-09-17 05:00:00
STU00020,Database,80.0,76.4,4,2.1,75.1,90.7,73.9,80.0,9,Medium,62.5,83.0,2025-09-21 02:00:00
STU00020,Web Development,64.8,64.0,5,2.3,70.1,100.0,80.0,64.8,9,Medium,60.3,71.7,2025-09-25 02:00:00
STU00020,Python,94.8,88.9,6,3.7,74.6,96.9,64.8,94.8,21,Easy,59.3,79.0,2025-09-29 05:00:00
STU00020,Data Structures,87.1,79.2,7,3.0,70.7,89.3,94.8,87.1,12,Medium,59.2,78.0,2025-10-03 03:00:00
STU00020,Algorithms,75.9,69.2,8,3.4,78.7,96.4,87.1,75.9,12,Medium,58.3,70.0,2025-10-07 03:00:00
STU00020,Database,65.4,66.9,9,2.4,81.4,90.9,75.9,65.4,8,Medium,59.0,73.3,2025-10-11 03:00:00
STU00020,Web Development,69.0,72.7,10,2.9,66.5,95.3,65.4,69.0,25,Easy,56.7,82.1,2025-10-15 05:00:00
STU00020,Python,75.5,76.9,11,2.8,62.4,97.3,69.0,75.5,25,Hard,60.3,76.9,2025-10-19 07:00:00
STU00020,Data Structures,78.1,80.1,12,3.1,71.1,96.3,75.5,78.1,25,Medium,61.5,74.4,2025-10-23 08:00:00
STU00020,Algorithms,76.5,73.5,13,2.3,80.9,98.3,78.1,76.5,9,Medium,61.5,75.0,2025-10-27 01:00:00
STU00020,Database,86.4,84.1,14,3.6,68.6,90.9,76.5,86.4,16,Easy,63.1,77.7,2025-10-31 02:00:00
STU00020,Web Development,69.7,75.4,15,3.6,62.7,96.1,86.4,69.7,19,Easy,51.6,73.4,2025-11-04 07:00:00
STU00020,Python,93.5,92.0,16,2.8,70.1,87.5,69.7,93.5,10,Medium,70.0,73.3,2025-11-08 02:00:00
STU00020,Data Structures,85.5,84.2,17,3.1,59.7,90.9,93.5,85.5,25,Easy,60.4,72.7,2025-11-12 02:00:00
STU00020,Algorithms,71.7,75.9,18,2.6,79.9,99.3,85.5,71.7,25,Medium,57.5,78.9,2025-11-16 03:00:00
STU00020,Database,83.0,85.6,19,2.9,82.7,94.8,71.7,83.0,21,Medium,60.8,72.6,2025-11-20 06:00:00
STU00020,Web Development,82.0,77.0,20,3.8,70.7,100.0,83.0,82.0,22,Medium,60.5,76.8,2025-11-24 01:00:00
STU00021,Python,46.9,47.5,1,2.7,100.5,97.6,32.7,46.9,15,Medium,46.8,69.1,2025-09-13 02:00:00
STU00021,Data Structures,49.8,48.6,2,2.3,90.8,95.5,46.9,49.8,11,Medium,43.2,60.0,2025-09-17 07:00:00
STU00021,Algorithms,61.0,63.8,3,3.5,87.3,99.0,49.8,61.0,15,Easy,45.9,54.1,2025-09-21 01:00:00
STU00021,Database,51.9,50.7,4,2.3,92.3,93.6,61.0,51.9,15,Medium,49.5,66.8,2025-09-25 07:00:00
STU00021,Web Development,49.4,50.0,5,2.6,97.6,92.8,51.9,49.4,18,Hard,50.6,64.4,2025-09-29 01:00:00
STU00021,Python,49.0,47.1,6,3.2,97.7,90.4,49.4,49.0,14,Medium,40.2,62.3,2025-10-03 04:00:00
STU00021,Data Structures,48.4,48.7,7,2.2,87.8,97.6,49.0,48.4,10,Medium,49.2,64.5,2025-10-07 06:00:00
STU00021,Algorithms,64.1,64.5,8,2.3,105.1,94.6,48.4,64.1,22,Easy,43.0,58.8,2025-10-11 04:00:00
STU00021,Database,46.9,52.8,9,1.8,110.3,98.3,64.1,46.9,12,Easy,51.1,56.4,2025-10-15 01:00:00
STU00021,Web Development,69.0,65.8,10,2.3,95.2,92.2,46.9,69.0,25,Easy,43.0,61.4,2025-10-19 08:00:00
STU00021,Python,49.1,53.3,11,2.4,100.9,92.3,69.0,49.1,16,Medium,47.6,64.7,2025-10-23 05:00:00
STU00021,Data Structures,62.2,62.0,12,2.2,100.6,90.3,49.1,62.2,11,Easy,54.0,62.8,2025-10-27 07:00:00
STU00021,Algorithms,68.8,69.0,13,2.3,100.8,91.3,62.2,68.8,13,Easy,49.3,71.8,2025-10-31 01:00:00
STU00021,Database,59.0,55.7,14,3.4,103.2,95.7,68.8,59.0,19,Easy,44.0,59.8,2025-11-04 05:00:00
STU00021,Web Development,65.5,69.9,15,3.5,102.2,95.9,59.0,65.5,16,Medium,46.6,65.5,2025-11-08 07:00:00
